Identifier,Location,Date,Languages,medium,transcription,translation,url,image_id
 = P.Tebt. 3 756 = P.Tebt. 3.1 756 = P.Tebt.0756 = berkeley 978,Tebtynis (Arsinoites),174 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;756?rows=3&start=3199&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3200&t=3676",2821
 = P.Tebt. 3 757 = P.Tebt. 3.1 757 = P.Tebt.0757 = berkeley 979,Tebtynis (Arsinoites),186 BCE - 161 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;757?rows=3&start=3200&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3201&t=3676",2822
 = P.Tebt. 3 758 = P.Tebt. 3.1 758 = P.Tebt.0758 = berkeley 980,Tebtynis (Arsinoites),200 BCE - 176 BCE," grc,  la,  la, grc",,,,"/ddbdp/p.tebt;3.1;758?rows=3&start=3201&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3202&t=3676",2823
 = P.Tebt. 3 759 = P.Tebt. 3.1 759 = P.Tebt.0759 = berkeley 1142,Tebtynis (Arsinoites),226 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;759?rows=3&start=3202&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3203&t=3676",2824
 = P.Tebt. 3 760 = P.Tebt. 3.1 760 = P.Tebt.0760 = berkeley 981,Tebtynis (Arsinoites),215 BCE - 214 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;760?rows=3&start=3203&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3204&t=3676",2825
 = P.Tebt. 3 761 = P.Tebt. 3.1 761 = P.Tebt.0761 = berkeley 982,Tebtynis (Arsinoites),225 BCE - 201 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;761?rows=3&start=3204&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3205&t=3676",2826
 = P.Tebt. 3 762 = P.Tebt. 3.1 762 = P.Tebt.0762 = berkeley 983,Tebtynis (Arsinoites),225 BCE - 201 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;762?rows=3&start=3205&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3206&t=3676",2827
 = P.Tebt. 3 763 = P.Tebt. 3.1 763 = P.Tebt.0763 = berkeley 265,Tebtynis (Arsinoites),200 BCE - 176 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;763?rows=3&start=3206&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3207&t=3676",2828
 = P.Tebt. 3 769 = P.Tebt. 3.1 769 = P.Tebt.0769 = berkeley 428,Tebtynis (Arsinoites),237 BCE - 211 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;769?rows=3&start=3207&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3208&t=3676",2829
 = P.Tebt. 3 771 = P.Tebt. 3.1 771 = P.Tebt.0771 (2) = berkeley 426,Tebtynis (Arsinoites),175 BCE - 126 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;771dupl?rows=3&start=3208&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3209&t=3676",2830
 = P.Tebt. 3 772 = P.Tebt. 3.1 772 = P.Tebt.0772 = berkeley 31,"Tebtynis (Arsinoites, Ägypten)",236 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;772?rows=3&start=3209&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3210&t=3676",2831
 = P.Tebt. 3 776 = P.Tebt. 3.1 776 = P.Tebt.0776 = berkeley 43,Tebtynis (Arsinoites),200 BCE - 176 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;776?rows=3&start=3210&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3211&t=3676",2832
 = P.Tebt. 3 781 = P.Tebt. 3.1 781 = P.Tebt.0781 = berkeley 1002,Tebtynis (Arsinoites),164 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;781?rows=3&start=3211&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3212&t=3676",2833
 = P.Tebt. 3 785 = P.Tebt. 3.1 785 = P.Tebt.0785 = berkeley 413,Oxyrhyncha (Arsinoites),138 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;785?rows=3&start=3212&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3213&t=3676",2834
 = P.Tebt. 3 786 = P.Tebt. 3.1 786 = P.Tebt.0786 = berkeley 42,Oxyrhyncha (Arsinoites),138 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;786?rows=3&start=3213&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3214&t=3676",2835
 = P.Tebt. 3 790 = P.Tebt. 3.1 790 = P.Tebt.0790 Verso = berkeley 1013,Oxyrhyncha (Arsinoites),127 BCE - 124 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;790?rows=3&start=3214&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3215&t=3676",2836
 = P.Tebt. 3 796 = P.Tebt. 3.1 796 = P.Tebt.0796 = berkeley 35,"Tebtynis (Arsinoites, Ägypten)",185 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;796?rows=3&start=3215&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3216&t=3676",2837
 = P.Tebt. 3 798 = P.Tebt. 3.1 798 = P.Tebt.0798 = berkeley 45,Oxyrhyncha? (Arsinoites),200 BCE - 101 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;798?rows=3&start=3216&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3217&t=3676",2838
 = P.Tebt. 3 799 = P.Tebt. 3.1 799 = P.Tebt.0799 = berkeley 1023,Tebtynis (Arsinoites),154 BCE - 143 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;799?rows=3&start=3217&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3218&t=3676",2839
 = P.Tebt. 3 800 = P.Tebt. 3.1 800 = P.Tebt.0800 = berkeley 1024,Tebtynis (Arsinoites),153 BCE - 142 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;800?rows=3&start=3218&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3219&t=3676",2840
 = P.Tebt. 3 801 = P.Tebt. 3.1 801 = P.Tebt.0801 = berkeley 1025,Tebtynis (Arsinoites),142 BCE - 141 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;801?rows=3&start=3219&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3220&t=3676",2841
 = P.Tebt. 3 802 = P.Tebt. 3.1 802 = P.Tebt.0802 = berkeley 1026,Tebtynis (Arsinoites),135 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;802?rows=3&start=3220&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3221&t=3676",2842
 = P.Tebt. 3 803 = P.Tebt. 3.1 803 = P.Tebt.0803 = berkeley 1027,Oxyrhyncha (Arsinoites),143 BCE - 138 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;803?rows=3&start=3221&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3222&t=3676",2843
 = P.Tebt. 3 804 = P.Tebt. 3.1 804 = P.Tebt.0804 Verso = berkeley 1029,Tebtynis (Arsinoites),112 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;804?rows=3&start=3222&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3223&t=3676",2844
 = P.Tebt. 3 805 = P.Tebt. 3.1 805 = P.Tebt.0805 = berkeley 1030,Oxyrhyncha (Arsinoites),113 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;805?rows=3&start=3223&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3224&t=3676",2845
 = P.Tebt. 3 806 = P.Tebt. 3.1 806 = P.Tebt.0806 Verso = berkeley 1032,Tebtynis (Arsinoites),139 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;806?rows=3&start=3224&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3225&t=3676",2846
 = P.Tebt. 3 807 = P.Tebt. 3.1 807 = P.Tebt.0807 Recto = berkeley 1033,Tebtynis (Arsinoites),152 BCE - 151 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;807?rows=3&start=3225&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3226&t=3676",2847
 = P.Tebt. 3 808 = P.Tebt. 3.1 808 = P.Tebt.0808 = berkeley 1035,Tebtynis (Arsinoites),151 BCE - 140 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;808?rows=3&start=3226&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3227&t=3676",2848
 = P.Tebt. 3 809 = P.Tebt. 3.1 809 = P.Tebt.0809 = berkeley 1036,Tebtynis (Arsinoites),156 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;809?rows=3&start=3227&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3228&t=3676",2849
 = P.Tebt. 3 810 = P.Tebt. 3.1 810 = P.Tebt.0810 = berkeley 1037,Herakleopolis,134 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;810?rows=3&start=3228&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3229&t=3676",2850
 = P.Tebt. 3 811 = P.Tebt. 3.1 811 = P.Tebt.0811 = berkeley 1038,Krokodilopolis (Arsinoites),165 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;811?rows=3&start=3229&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3230&t=3676",2851
 = P.Tebt. 3 812 = P.Tebt. 3.1 812 = P.Tebt.0812 Recto = berkeley 1039,Herakleopolites,192 BCE - 191 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;812?rows=3&start=3230&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3231&t=3676",2852
 = P.Tebt. 3 813 = P.Tebt. 3.1 813 = P.Tebt.0813 = berkeley 32,Bubastos (Arsinoites),186 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;813?rows=3&start=3231&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3232&t=3676",2853
 = P.Tebt. 3 814 = P.Tebt. 3.1 814 = P.Tebt.0814 = berkeley 1041,Tebtynis (Arsinoites),227 BCE," grc,  la,  la, grc",,,,"/ddbdp/p.tebt;3.1;814?rows=3&start=3232&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3233&t=3676",2854
 = P.Tebt. 3 815 = P.Tebt. 3.1 815 = P.Tebt.0815 Fr.2 Verso (1) = berkeley 1476,Tebtynis (Arsinoites),223 BCE - 222 BCE," grc,  la,  la, grc",,,,"/ddbdp/p.tebt;3.1;815?rows=3&start=3233&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3234&t=3676",2855
 = P.Tebt. 3 816 = P.Tebt. 3.1 816 = P.Tebt.0816 Verso = berkeley 1048,Tebtynis (Arsinoites),192 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;816?rows=3&start=3234&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3235&t=3676",2856
 = P.Tebt. 3 817 = P.Tebt. 3.1 817 = P.Tebt.0817 (2) = berkeley 211,Krokodilopolis (Arsinoites),182 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;817?rows=3&start=3235&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3236&t=3676",2857
 = P.Tebt. 3 818 = P.Tebt. 3.1 818 = P.Tebt.0818 = berkeley 1043,Trikomia (Arsinoites),174 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;818?rows=3&start=3236&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3237&t=3676",2858
 = P.Tebt. 3 819 = P.Tebt. 3.1 819 = P.Tebt.0819 = berkeley 212,Oxyrhyncha (Arsinoites),171 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;819?rows=3&start=3237&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3238&t=3676",2859
 = P.Tebt. 3 820 = P.Tebt. 3 820 = P.Tebt.0820 = berkeley 1044,Samaria (Arsinoites),201 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;820?rows=3&start=3238&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3239&t=3676",2860
 = P.Tebt. 3 821 = P.Tebt. 3 821 = P.Tebt.0821 = berkeley 1045,Tebtynis (Arsinoites),209 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;821?rows=3&start=3239&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3240&t=3676",2861
 = P.Tebt. 3 822 = P.Tebt. 3.1 822 = P.Tebt.0822 = berkeley 1046,Krokodilopolis (Arsinoites),179 BCE - 178 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;822?rows=3&start=3240&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3241&t=3676",2862
 = P.Tebt. 3 823 = P.Tebt. 3.1 823 = P.Tebt.0823 = berkeley 36,Tebtynis (Arsinoites),185 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;823?rows=3&start=3241&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3242&t=3676",2863
 = P.Tebt. 3 824 = P.Tebt. 3.1 824 = P.Tebt.0824 = berkeley 1049,Tebtynis (Arsinoites),171 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;824?rows=3&start=3242&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3243&t=3676",2864
 = P.Tebt. 3 825 = P.Tebt. 3.1 825 = P.Tebt.0825c = berkeley 1052,Tebtynis (Arsinoites),176 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.1;825?rows=3&start=3243&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3244&t=3676",2865
 = P.Tebt. 3 826 = P.Tebt. 3.2 826 = P.Tebt.0826 = berkeley 122,Berenikis Thesmophoru (Arsinoites),172 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;826?rows=3&start=3244&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3245&t=3676",2866
 = P.Tebt. 3 827 = P.Tebt. 3.2 827 = P.Tebt.0827 = berkeley 1054,Herakleopolites,170 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;827?rows=3&start=3245&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3246&t=3676",2867
 = P.Tebt. 3 828 = P.Tebt. 3.2 828 = P.Tebt.0828 Verso = berkeley 1056,Tebtynis (Arsinoites),130 BCE - 129 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;828?rows=3&start=3246&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3247&t=3676",2868
 = P.Tebt. 3 831 = P.Tebt. 3.2 831 = P.Tebt.0831 = berkeley 1058,Ibion Argaiu (Arsinoites),200 BCE - 101 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;831?rows=3&start=3247&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3248&t=3676",2869
 = P.Tebt. 3 833 = P.Tebt. 3.2 833 = P.Tebt.0833 Recto = berkeley 47,Tebtynis (Arsinoites),150 BCE - 101 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;833?rows=3&start=3248&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3249&t=3676",2870
 = P.Tebt. 3 834 = P.Tebt. 3.2 834 = P.Tebt.0834 = berkeley 119,Tebtynis (Arsinoites),225 BCE - 176 BCE," grc,  la,  la, grc",,,,"/ddbdp/p.tebt;3.2;834?rows=3&start=3249&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3250&t=3676",2871
 = P.Tebt. 3 835 = P.Tebt. 3.2 835 = P.Tebt.0835 = berkeley 1059,Tebetny (Arsinoites),151 BCE - 140 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;835?rows=3&start=3250&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3251&t=3676",2872
 = P.Tebt. 3 836 = P.Tebt. 3.2 836 = P.Tebt.0836 = berkeley 33,Eleusis (Arsinoites),111 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;836?rows=3&start=3251&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3252&t=3676",2873
 = P.Tebt. 3 837 = P.Tebt. 3.2 837 = P.Tebt.0837 = berkeley 1060,Tebtynis (Arsinoites),177 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;837?rows=3&start=3252&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3253&t=3676",2874
 = P.Tebt. 3 838 = P.Tebt. 3.2 838 = P.Tebt.0838 = berkeley 1061,Herakleopolites,139 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;838?rows=3&start=3253&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3254&t=3676",2875
 = P.Tebt. 3 839 = P.Tebt. 3.2 839 = P.Tebt.0839 = berkeley 1062,Krokodilopolis (Arsinoites),162 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;839?rows=3&start=3254&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3255&t=3676",2876
 = P.Tebt. 3 840 = P.Tebt. 3.2 840 = P.Tebt.0840 = berkeley 213,Oxyrhyncha (Arsinoites),113 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;840?rows=3&start=3255&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3256&t=3676",2877
 = P.Tebt. 3 841 = P.Tebt. 3.2 841 = P.Tebt.0841 = berkeley 49,Oxyrhyncha (Arsinoites),114 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;841?rows=3&start=3256&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3257&t=3676",2878
 = P.Tebt. 3 842 = P.Tebt. 3.2 842 = P.Tebt.0842 = berkeley 1063,Oxyrhyncha (Arsinoites),140 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;842?rows=3&start=3257&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3258&t=3676",2879
 = P.Tebt. 3 844 = P.Tebt. 3.2 844 = P.Tebt.0844 = berkeley 110,Aphroditopolis,256 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;844?rows=3&start=3258&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3259&t=3676",2880
 = P.Tebt. 3 845 = P.Tebt. 3.2 845 = P.Tebt.0845 = berkeley 1064,Delta,264 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;845?rows=3&start=3259&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3260&t=3676",2881
 = P.Tebt. 3 846 = P.Tebt. 3.2 846 = P.Tebt.0846 Verso = berkeley 1066,Krokodilopolis (Arsinoites),236 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;846?rows=3&start=3260&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3261&t=3676",2882
 = P.Tebt. 3 847 = P.Tebt. 3.2 847 = P.Tebt.0847 = berkeley 1067,Tebtynis (Arsinoites),188 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;847?rows=3&start=3261&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3262&t=3676",2883
 = P.Tebt. 3 850 = P.Tebt. 3.2 850 = P.Tebt.0850 = berkeley 115,Arsinoites,170 BCE," grc,  la,  la, grc",,,,"/ddbdp/p.tebt;3.2;850?rows=3&start=3262&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3263&t=3676",2884
 = P.Tebt. 3 851 = P.Tebt. 3.2 851 = P.Tebt.0851 = berkeley 116,Arsinoites,177 BCE - 176 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;851?rows=3&start=3263&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3264&t=3676",2885
 = P.Tebt. 3 853 = P.Tebt. 3.2 853 = P.Tebt.0853 Verso = berkeley 1073,Arsinoites,173 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;853?rows=3&start=3264&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3265&t=3676",2886
 = P.Tebt. 3 854 = P.Tebt. 3.2 854 = P.Tebt.0854 = berkeley 123,Berenikis Thesmophoru (Arsinoites),173 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;854?rows=3&start=3265&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3266&t=3676",2887
 = P.Tebt. 3 855 = P.Tebt. 3.2 855 = P.Tebt.0855 = berkeley 1074,Tebtynis (Arsinoites),200 BCE - 101 BCE," grc,  la,  la, grc",,,,"/ddbdp/p.tebt;3.2;855?rows=3&start=3266&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3267&t=3676",2888
 = P.Tebt. 3 857 = P.Tebt. 3.2 857 = P.Tebt.0857 = berkeley 129,Herakleopolites,162 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;857?rows=3&start=3267&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3268&t=3676",2889
 = P.Tebt. 3 858 = P.Tebt. 3.2 858 = P.Tebt.0858 = berkeley 1144,Arsinoites,175 BCE - 126 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;858?rows=3&start=3268&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3269&t=3676",2890
 = P.Tebt. 3 859 = P.Tebt. 3.2 859 = P.Tebt.0859 = berkeley 1145,Tebtynis (Arsinoites),167 BCE - 114 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;859?rows=3&start=3269&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3270&t=3676",2891
 = P.Tebt. 3 860 = P.Tebt. 3.2 860 = P.Tebt.0860 = berkeley 1146,Herakleopolites,138 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;860?rows=3&start=3270&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3271&t=3676",2892
 = P.Tebt. 3 861 = P.Tebt. 3.2 861 = P.Tebt.0861 = berkeley 1147,Tebtynis (Arsinoites),125 BCE - 101 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;861?rows=3&start=3271&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3272&t=3676",2893
 = P.Tebt. 3 862 = P.Tebt. 3.2 862 = P.Tebt.0862 = berkeley 135,Letopolis (Arsinoites),200 BCE - 176 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;862?rows=3&start=3272&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3273&t=3676",2894
 = P.Tebt. 3 863 = P.Tebt. 3.2 863 = P.Tebt.0863 = berkeley 1149,Arsinoites,175 BCE - 126 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;863?rows=3&start=3273&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3274&t=3676",2895
 = P.Tebt. 3 864 = P.Tebt. 3.2 864 = P.Tebt.0864 = berkeley 1148,Tebtynis (Arsinoites),175 BCE - 126 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;864?rows=3&start=3274&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3275&t=3676",2896
 = P.Tebt. 3 865 = P.Tebt. 3.2 865 = P.Tebt.0865 = berkeley 136,Aphroditopolites,275 BCE - 226 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;865?rows=3&start=3275&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3276&t=3676",2897
 = P.Tebt. 3 866 = P.Tebt. 3.2 866 = P.Tebt.0866 Verso (2) = berkeley 1153,Arsinoites,237 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;866?rows=3&start=3276&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3277&t=3676",2898
 = P.Tebt. 3 867 = P.Tebt. 3.2 867 = P.Tebt.0867 = berkeley 118,Alexandria,225 BCE - 201 BCE," grc,  la,  la, grc",,,,"/ddbdp/p.tebt;3.2;867?rows=3&start=3277&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3278&t=3676",2899
 = P.Tebt. 3 868 = P.Tebt. 3.2 868 = P.Tebt.0868 = berkeley 1227,Tebtynis (Arsinoites),200 BCE - 176 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;868?rows=3&start=3278&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3279&t=3676",2900
 = P.Tebt. 3 869 = P.Tebt. 3.2 869 = P.Tebt.0869 = berkeley 1154,Tebtynis (Arsinoites),200 BCE - 101 BCE," grc, grc",,,,"/ddbdp/p.tebt;3.2;869?rows=3&start=3279&fl=id,title&fq=(images-int:true)&fq=facet_language:grc&sort=series+asc,volume+asc,item+asc&p=3280&t=3676",2901
